Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
39.5876042842865	0	-187.47554	50.8746	-26.370361	-344.5916	151.0	0.0	30049	30049
75.92844319343567	1	-110.0963	41.65318	-12.68717	-227.04709	151.0	0.0	30049	60098
116.5592999458313	2	-87.99366	35.5667	5.7709217	-228.57991	151.0	0.0	30049	90147
158.5391981601715	3	-83.60154	34.639442	12.854169	-188.98994	151.0	0.0	30049	120196
199.0740180015564	4	-81.90194	27.774544	-9.965757	-156.99118	151.0	0.0	30049	150245
241.83170819282532	5	-71.4122	25.130169	13.115434	-130.29565	151.0	0.0	30049	180294
276.99360609054565	6	-69.14389	25.053846	-7.7790527	-179.0926	151.0	0.0	30049	210343
312.50003814697266	7	-59.456707	23.880901	-7.7671533	-147.37027	151.0	0.0	30049	240392
351.60930013656616	8	-55.44051	26.437756	21.169582	-158.81877	151.0	0.0	30049	270441
393.4284689426422	9	-53.051685	27.667377	26.697613	-168.0428	151.0	0.0	30049	300490
446.93651700019836	10	-48.78905	26.827608	31.427635	-145.34613	151.0	0.0	30049	330539
491.58332800865173	11	-44.938908	24.704554	28.99657	-117.6158	151.0	0.0	30049	360588
538.8757190704346	12	-41.22704	25.37331	38.47164	-136.49878	151.0	0.0	30049	390637
582.580235004425	13	-38.35006	27.397705	54.38464	-152.57645	151.0	0.0	30049	420686
634.680093050003	14	-39.217686	22.022333	17.476273	-106.45895	151.0	0.0	30049	450735
682.6435720920563	15	-34.1951	23.03235	26.995474	-124.14212	151.0	0.0	30049	480784
733.2742581367493	16	-33.77102	22.467054	25.161707	-117.2773	151.0	0.0	30049	510833
780.4377529621124	17	-33.57262	23.343603	23.439291	-108.52984	151.0	0.0	30049	540882
830.0883810520172	18	-32.84934	23.879154	32.07644	-108.57959	151.0	0.0	30049	570931
877.6230518817902	19	-32.39303	22.565855	47.92424	-115.527626	151.0	0.0	30049	600980
931.1751070022583	20	-28.682863	21.019558	32.971928	-109.45883	151.0	0.0	30049	631029
978.2203431129456	21	-24.90952	18.506546	27.14463	-85.31289	151.0	0.0	30049	661078
1024.121388912201	22	-24.680124	17.23359	27.824228	-84.18271	151.0	0.0	30049	691127
1073.2115371227264	23	-20.0843	17.608374	26.114971	-82.721954	151.0	0.0	30049	721176
1122.394191980362	24	-13.840645	17.55807	45.482475	-55.539886	151.0	0.0	30049	751225
1164.63023519516	25	-13.084442	16.340096	29.428186	-60.44329	151.0	0.0	30049	781274
1205.8234350681305	26	-14.618482	15.944331	37.16499	-74.147224	151.0	0.0	30049	811323
1252.5890531539917	27	-10.593617	15.219467	29.550034	-70.67433	151.0	0.0	30049	841372
1300.9611120224	28	-10.32785	14.921184	26.27042	-70.46128	151.0	0.0	30049	871421
1342.4519579410553	29	-9.081709	15.036698	36.748352	-62.033653	151.0	0.0	30049	901470
1390.047720193863	30	-5.351879	14.0899	35.518295	-61.127373	151.0	0.0	30049	931519
1447.1172699928284	31	-4.7827954	14.438638	27.598215	-53.025036	151.0	0.0	30049	961568
1498.6412992477417	32	-2.4900305	15.311312	31.643929	-65.49239	151.0	0.0	30049	991617
1537.7723729610443	33	-1.9160129	13.399155	40.11741	-48.338722	151.0	0.0	30049	1021666
