Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.092532157897949	0	15.640625	5.206268	31.0	9.0	15.640625	5.206267819597355	1001	1001
4.577553987503052	1	12.6875	3.7735717	28.0	8.0	12.6875	3.773571749682256	1015	2016
5.277473211288452	2	10.967391	2.7797835	24.0	8.0	10.967391304347826	2.7797837222584567	1009	3025
5.993484020233154	3	10.691489	2.3202467	22.0	8.0	10.691489361702128	2.3202466658336904	1005	4030
6.696774005889893	4	9.882353	1.1988075	14.0	8.0	9.882352941176471	1.1988075582457076	1008	5038
7.613580226898193	5	10.05	1.5451536	18.0	8.0	10.05	1.5451537140362444	1005	6043
8.400931119918823	6	9.757281	1.1780025	15.0	8.0	9.757281553398059	1.1780024182601292	1005	7048
9.230010986328125	7	9.571428	0.99385875	14.0	8.0	9.571428571428571	0.9938586931957764	1005	8053
10.069624185562134	8	9.609524	1.1991683	15.0	8.0	9.60952380952381	1.199168268070579	1009	9062
11.002596139907837	9	9.4811325	0.9135369	12.0	8.0	9.481132075471699	0.9135368967925448	1005	10067
