Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
11.039994955062866	0	-0.43710944	0.084276035	-0.28531253	-0.62254745	21.0	0.0	-0.020814737	-0.020814737	-0.020959465	-0.020959465	-0.7325271	0.4129339	0.01921161	0.019953981	-0.7344483	1008	1008
18.303674936294556	1	-0.40998423	0.08901265	-0.21931624	-0.6100367	21.0	0.0	-0.01952306	-0.01952306	-0.01944561	-0.01944561	-0.6886909	0.4194926	0.025694532	0.024920939	-0.69126034	1008	2016
22.260890007019043	2	-0.4265996	0.08139311	-0.22423683	-0.60721666	21.0	0.0	-0.020314265	-0.020314265	-0.020266166	-0.020266166	-0.7647079	0.41934353	0.02845858	0.024239728	-0.76755375	1008	3024
26.360454082489014	3	-0.4243435	0.09082438	-0.28346124	-0.6431148	21.0	0.0	-0.020206833	-0.020206833	-0.020232245	-0.020232245	-0.74063015	0.41659585	0.030665278	0.030969592	-0.7436967	1008	4032
29.649240016937256	4	-0.42902187	0.077502735	-0.25651258	-0.62184	21.0	0.0	-0.020429613	-0.020429613	-0.02041977	-0.02041977	-0.78455734	0.46546984	0.029813165	0.026700944	-0.78753877	1008	5040
33.903950929641724	5	-0.42072654	0.08187939	-0.17370996	-0.57614523	21.0	0.0	-0.020034594	-0.020034594	-0.020144911	-0.020144911	-0.8179241	0.45269507	0.03460551	0.026905071	-0.8213846	1008	6048
37.99808406829834	6	-0.44859067	0.0982601	-0.24471305	-0.689387	21.0	0.0	-0.02136146	-0.02136146	-0.021280011	-0.021280011	-0.7954631	0.4193749	0.04108248	0.049003333	-0.7995713	1008	7056
42.20189595222473	7	-0.42416844	0.089218445	-0.23535664	-0.62948936	21.0	0.0	-0.020198496	-0.020198496	-0.02037263	-0.02037263	-0.789665	0.4256943	0.047031857	0.044421665	-0.79436815	1008	8064
45.97739315032959	8	-0.44171262	0.0914824	-0.25716975	-0.5994314	21.0	0.0	-0.021033933	-0.021033933	-0.021035558	-0.021035558	-0.8096381	0.46765202	0.045864373	0.04001991	-0.8142245	1008	9072
49.915507793426514	9	-0.42948744	0.10193215	-0.28034866	-0.6988578	21.0	0.0	-0.020451784	-0.020451784	-0.020494523	-0.020494523	-0.80398464	0.4824147	0.05415331	0.040111803	-0.80939996	1008	10080
54.301843881607056	10	-0.49982676	0.10727239	-0.29813638	-0.751599	21.0	0.0	-0.023801275	-0.023801275	-0.0237815	-0.0237815	-0.84061253	0.48567742	0.08236641	0.07202014	-0.8488492	1008	11088
56.99250078201294	11	-0.47186032	0.12532517	-0.16495094	-0.84984124	21.0	0.0	-0.022469541	-0.022469541	-0.02238769	-0.02238769	-0.74652267	0.44266835	0.07183715	0.05237674	-0.75370646	1008	12096
59.852288007736206	12	-0.46351394	0.11027398	-0.23881894	-0.7456715	21.0	0.0	-0.02207209	-0.02207209	-0.02200343	-0.02200343	-0.8076353	0.46119553	0.07750149	0.07275701	-0.81538546	1008	13104
62.49865794181824	13	-0.526685	0.11090338	-0.27995333	-0.8703565	21.0	0.0	-0.025080238	-0.025080238	-0.025032014	-0.025032014	-0.81203985	0.45503366	0.109395266	0.088865936	-0.82297933	1008	14112
65.11690282821655	14	-0.5291893	0.11900505	-0.27532855	-0.94640905	21.0	0.0	-0.02519949	-0.02519949	-0.025217988	-0.025217988	-0.7798139	0.4729151	0.09514895	0.07079991	-0.78932875	1008	15120
67.43803095817566	15	-0.54973453	0.15303686	-0.29548946	-0.9604958	21.0	0.0	-0.026177837	-0.026177837	-0.026134642	-0.026134642	-0.7909122	0.45292068	0.09116195	0.0763014	-0.8000284	1008	16128
69.9814670085907	16	-0.5570746	0.122060016	-0.2589161	-0.9707279	21.0	0.0	-0.026527364	-0.026527364	-0.02652762	-0.02652762	-0.7847481	0.47261614	0.11506872	0.09041011	-0.79625493	1008	17136
72.3946008682251	17	-0.5400589	0.13861707	-0.26520163	-0.8830767	21.0	0.0	-0.025717093	-0.025717093	-0.025791528	-0.025791528	-0.7491762	0.42394644	0.10842997	0.087408535	-0.7600192	1008	18144
74.97459292411804	18	-0.6205322	0.13693585	-0.35375887	-1.1202475	21.0	0.0	-0.029549155	-0.029549155	-0.02941385	-0.02941385	-0.7850489	0.4660207	0.1288728	0.09049158	-0.7979362	1008	19152
78.82889485359192	19	-0.59045863	0.117796935	-0.38575745	-0.91436726	21.0	0.0	-0.028117076	-0.028117076	-0.0280426	-0.0280426	-0.84861517	0.48067495	0.11423167	0.08290895	-0.8600384	1008	20160
81.43587875366211	20	-0.59007114	0.12169019	-0.30987665	-0.8195759	21.0	0.0	-0.028098622	-0.028098622	-0.028119352	-0.028119352	-0.8452299	0.4940956	0.12390316	0.088427655	-0.85762024	1008	21168
84.29756093025208	21	-0.6370037	0.1254837	-0.42607433	-0.96442765	21.0	0.0	-0.03033351	-0.03033351	-0.030240484	-0.030240484	-0.75746846	0.45991173	0.11708331	0.07992856	-0.76917684	1008	22176
87.0593888759613	22	-0.5800596	0.13128707	-0.36772996	-0.9513351	21.0	0.0	-0.027621886	-0.027621886	-0.027576713	-0.027576713	-0.7415097	0.4433698	0.111418575	0.08006388	-0.75265145	1008	23184
89.82353091239929	23	-0.56617814	0.11452535	-0.3148466	-0.7930388	21.0	0.0	-0.026960865	-0.026960865	-0.026854478	-0.026854478	-0.7110083	0.44073108	0.12175509	0.082399234	-0.7231839	1008	24192
92.67916488647461	24	-0.5663966	0.12904407	-0.2458245	-0.92442036	21.0	0.0	-0.026971266	-0.026971266	-0.027001731	-0.027001731	-0.77153283	0.41717777	0.10299666	0.084963076	-0.7818325	1008	25200
95.2982268333435	25	-0.58586127	0.14327313	-0.33762866	-0.90012366	21.0	0.0	-0.027898157	-0.027898157	-0.027848456	-0.027848456	-0.7586991	0.47509387	0.11728525	0.09011498	-0.77042764	1008	26208
98.22816491127014	26	-0.5417336	0.12078231	-0.28606218	-0.928778	21.0	0.0	-0.02579684	-0.02579684	-0.025791524	-0.025791524	-0.81357676	0.49259862	0.12447168	0.09352542	-0.82602394	1008	27216
100.82476902008057	27	-0.5502826	0.121581644	-0.2985777	-0.7908335	21.0	0.0	-0.026203936	-0.026203936	-0.026125181	-0.026125181	-0.8566804	0.50707614	0.12716469	0.08726117	-0.8693968	1008	28224
103.44609880447388	28	-0.54429054	0.10635915	-0.27724808	-0.7843808	21.0	0.0	-0.025918597	-0.025918597	-0.025825929	-0.025825929	-0.82549477	0.4719609	0.11872871	0.079251744	-0.83736765	1008	29232
106.42031288146973	29	-0.5246415	0.09889004	-0.28844735	-0.7431804	21.0	0.0	-0.02498293	-0.02498293	-0.024858275	-0.024858275	-0.7654185	0.4545046	0.10834503	0.081882134	-0.7762531	1008	30240
109.40191984176636	30	-0.5061689	0.104082525	-0.32354861	-0.7368199	21.0	0.0	-0.024103282	-0.024103282	-0.024028417	-0.024028417	-0.79041445	0.44285366	0.10545851	0.0803043	-0.80096036	1008	31248
112.2142870426178	31	-0.48566747	0.087370224	-0.26817745	-0.65718323	21.0	0.0	-0.023127025	-0.023127025	-0.023045974	-0.023045974	-0.80094564	0.46308297	0.109254435	0.080768995	-0.8118711	1008	32256
115.08901906013489	32	-0.462651	0.101683915	-0.28008816	-0.7598639	21.0	0.0	-0.022031	-0.022031	-0.021774722	-0.021774722	-0.79644763	0.45491403	0.097069025	0.06633662	-0.80615455	1008	33264
118.59417009353638	33	-0.45523158	0.099159	-0.30195096	-0.6652471	21.0	0.0	-0.021677695	-0.021677695	-0.021563562	-0.021563562	-0.772527	0.44543937	0.1080222	0.077786855	-0.7833291	1008	34272
122.04381108283997	34	-0.47798696	0.08877659	-0.2820851	-0.7121419	21.0	0.0	-0.022761283	-0.022761283	-0.022598062	-0.022598062	-0.8101176	0.47072235	0.10523236	0.078508474	-0.8206408	1008	35280
125.83401989936829	35	-0.46933994	0.086798154	-0.25332305	-0.63882554	21.0	0.0	-0.02234952	-0.02234952	-0.02226247	-0.02226247	-0.765846	0.426656	0.11163137	0.073926486	-0.7770092	1008	36288
130.13935685157776	36	-0.4320136	0.07262537	-0.30718845	-0.59214944	21.0	0.0	-0.020572076	-0.020572076	-0.020603169	-0.020603169	-0.74290323	0.42616794	0.115396604	0.075274415	-0.75444293	1008	37296
134.11780905723572	37	-0.44295904	0.08171795	-0.2830792	-0.6445769	21.0	0.0	-0.021093287	-0.021093287	-0.021070192	-0.021070192	-0.7685653	0.44372934	0.11209449	0.07967607	-0.7797748	1008	38304
138.25474977493286	38	-0.458359	0.08963338	-0.2422757	-0.72718495	21.0	0.0	-0.021826617	-0.021826617	-0.021778911	-0.021778911	-0.7795382	0.42161095	0.12617452	0.08413323	-0.7921557	1008	39312
142.24048399925232	39	-0.4491887	0.09007855	-0.28405273	-0.67319036	21.0	0.0	-0.021389939	-0.021389939	-0.02137713	-0.02137713	-0.830066	0.4929896	0.1232947	0.08318637	-0.8423955	1008	40320
145.1979649066925	40	-0.44398823	0.07240877	-0.32123473	-0.761435	21.0	0.0	-0.021142296	-0.021142296	-0.02091362	-0.02091362	-0.786007	0.46038675	0.11006512	0.074257515	-0.7970135	1008	41328
147.90280389785767	41	-0.4483315	0.086641155	-0.30296052	-0.65472895	21.0	0.0	-0.021349119	-0.021349119	-0.021437224	-0.021437224	-0.78022027	0.45229366	0.1225235	0.07581778	-0.7924726	1008	42336
150.68725299835205	42	-0.465524	0.08818652	-0.2635804	-0.725328	21.0	0.0	-0.022167811	-0.022167811	-0.022115473	-0.022115473	-0.74997544	0.4470957	0.11689544	0.078531235	-0.761665	1008	43344
154.1565499305725	43	-0.43959728	0.08769121	-0.3000373	-0.70067894	21.0	0.0	-0.020933203	-0.020933203	-0.020880662	-0.020880662	-0.8530662	0.50522864	0.12152837	0.081090905	-0.865219	1008	44352
157.58509302139282	44	-0.46684566	0.06999262	-0.3318514	-0.6095629	21.0	0.0	-0.022230746	-0.022230746	-0.022195915	-0.022195915	-0.8104211	0.46720672	0.13483948	0.07739484	-0.8239051	1008	45360
160.39551615715027	45	-0.43830684	0.08046963	-0.27269477	-0.65316415	21.0	0.0	-0.020871757	-0.020871757	-0.020756736	-0.020756736	-0.7796452	0.42408428	0.12684216	0.080183156	-0.7923295	1008	46368
