Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
4.544610023498535	0	-0.43710944	0.084276035	-0.28531253	-0.62254745	21.0	0.0	-0.020814737	-0.020814737	-0.018621812352021525	-0.018621812352021525	1008	1008
6.325906991958618	1	-0.4099745	0.089013234	-0.21930131	-0.60993713	21.0	0.0	-0.019522594	-0.019522594	-0.01760371921030278	-0.01760371921030278	1008	2016
7.427844047546387	2	-0.4261589	0.08124795	-0.22388665	-0.60549676	21.0	0.0	-0.02029328	-0.02029328	-0.018615529102523204	-0.018615529102523204	1008	3024
8.571161031723022	3	-0.42363095	0.0905369	-0.28354448	-0.64095324	21.0	0.0	-0.020172903	-0.020172903	-0.018792459290137488	-0.018792459290137488	1008	4032
9.607842206954956	4	-0.42817333	0.07725911	-0.25658605	-0.62098634	21.0	0.0	-0.020389205	-0.020389205	-0.019017255958071997	-0.019017255958071997	1008	5040
10.632951021194458	5	-0.41972598	0.08164614	-0.17378359	-0.5754414	21.0	0.0	-0.019986952	-0.019986952	-0.01856154480228805	-0.01856154480228805	1008	6048
11.830822229385376	6	-0.44727683	0.09796216	-0.24308334	-0.68683195	21.0	0.0	-0.021298895	-0.021298895	-0.019880739801681868	-0.019880739801681868	1008	7056
12.829735279083252	7	-0.4226205	0.0884937	-0.23411708	-0.62572837	21.0	0.0	-0.020124784	-0.020124784	-0.018632987054200325	-0.018632987054200325	1008	8064
13.788015127182007	8	-0.43907997	0.09092518	-0.2556713	-0.5960897	21.0	0.0	-0.02090857	-0.02090857	-0.019624088274834337	-0.019624088274834337	1008	9072
14.995711088180542	9	-0.42665187	0.10128864	-0.27755693	-0.6939779	21.0	0.0	-0.020316757	-0.020316757	-0.019130340028839215	-0.019130340028839215	1008	10080
16.008821964263916	10	-0.49564353	0.1063082	-0.29456493	-0.7458322	21.0	0.0	-0.023602074	-0.023602074	-0.02205557630984601	-0.02205557630984601	1008	11088
16.931260108947754	11	-0.46596456	0.1240777	-0.16121921	-0.8431616	21.0	0.0	-0.022188788	-0.022188788	-0.020944874889349676	-0.020944874889349676	1008	12096
17.945641040802002	12	-0.45633802	0.10905836	-0.23234639	-0.73328096	21.0	0.0	-0.02173038	-0.02173038	-0.02056786807117862	-0.02056786807117862	1008	13104
19.130606174468994	13	-0.5167233	0.10872145	-0.2761607	-0.8529696	21.0	0.0	-0.024605872	-0.024605872	-0.023312703668919053	-0.023312703668919053	1008	14112
20.343605995178223	14	-0.5177839	0.11596141	-0.2682138	-0.9250942	21.0	0.0	-0.024656376	-0.024656376	-0.023297257373918558	-0.023297257373918558	1008	15120
