Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.60627818107605	0	15.523077	7.1190057	51.0	9.0	15.523076923076923	7.119005315800132	1009	1009
3.747831106185913	1	22.466667	9.657697	47.0	9.0	22.466666666666665	9.657696987952724	1011	2020
4.280549049377441	2	31.5625	17.951214	100.0	8.0	31.5625	17.951214269513915	1010	3030
4.920337200164795	3	39.615383	21.567562	94.0	11.0	39.61538461538461	21.56756275784562	1030	4060
5.494463920593262	4	46.47826	22.976112	118.0	21.0	46.47826086956522	22.976111536185826	1069	5129
6.055546998977661	5	46.045456	18.48704	85.0	21.0	46.04545454545455	18.48704035688311	1013	6142
6.663501977920532	6	54.57895	19.093443	88.0	28.0	54.578947368421055	19.093442769356802	1037	7179
7.395120143890381	7	48.47619	14.348118	85.0	27.0	48.476190476190474	14.34811767186287	1018	8197
8.202394008636475	8	51.7	24.3292	101.0	22.0	51.7	24.329200562287287	1034	9231
9.000725030899048	9	57.11111	14.536883	83.0	23.0	57.111111111111114	14.536883698176888	1028	10259
9.691474199295044	10	49.285713	12.004534	73.0	32.0	49.285714285714285	12.004534290734272	1035	11294
10.268582105636597	11	48.666668	13.891872	84.0	25.0	48.666666666666664	13.891872695361378	1022	12316
11.221740007400513	12	46.090908	16.503195	91.0	30.0	46.09090909090909	16.503192778999658	1014	13330
12.202023029327393	13	40.08	9.850563	71.0	21.0	40.08	9.850563435661941	1002	14332
12.826449155807495	14	37.88889	13.214283	74.0	18.0	37.888888888888886	13.214283330949783	1023	15355
13.723541975021362	15	34.5	8.682358	56.0	23.0	34.5	8.682357590731526	1035	16390
14.244315147399902	16	29.794117	7.003274	43.0	15.0	29.794117647058822	7.003274073664764	1013	17403
14.883754968643188	17	29.705883	7.342581	46.0	18.0	29.705882352941178	7.342580936543266	1010	18413
15.492980241775513	18	25.97436	5.9806833	42.0	15.0	25.974358974358974	5.980683347831988	1013	19426
16.1443510055542	19	24.428572	5.0668993	37.0	16.0	24.428571428571427	5.066899385990914	1026	20452
16.91620111465454	20	21.361702	4.512043	35.0	14.0	21.361702127659573	4.5120431373130945	1004	21456
17.581759929656982	21	21.0625	4.0845556	33.0	14.0	21.0625	4.084555514373626	1011	22467
18.25194215774536	22	19.283018	3.4824486	25.0	12.0	19.28301886792453	3.482448490675783	1022	23489
19.551653146743774	23	17.050848	2.5738168	26.0	13.0	17.050847457627118	2.5738168505394197	1006	24495
20.245267152786255	24	15.765625	2.6264412	23.0	10.0	15.765625	2.626441196633764	1009	25504
20.931488037109375	25	14.342857	2.3777883	21.0	10.0	14.342857142857143	2.377788373892935	1004	26508
21.556308031082153	26	13.276316	1.9303578	19.0	10.0	13.276315789473685	1.9303577811988382	1009	27517
22.11888813972473	27	12.37037	1.673648	16.0	9.0	12.37037037037037	1.6736479300288896	1002	28519
22.785012245178223	28	11.233334	1.3828312	15.0	9.0	11.233333333333333	1.382831234179436	1011	29530
23.397294998168945	29	10.631579	1.3768969	15.0	8.0	10.631578947368421	1.37689682814155	1010	30540
24.06227207183838	30	10.131313	1.1249824	13.0	8.0	10.131313131313131	1.124982286248554	1003	31543
24.63521409034729	31	9.813725	0.9572263	13.0	8.0	9.813725490196079	0.9572263050889124	1001	32544
25.242878913879395	32	9.571428	1.0406697	13.0	8.0	9.571428571428571	1.0406695908303036	1005	33549
25.811987161636353	33	9.609524	0.82225287	12.0	8.0	9.60952380952381	0.8222528645390238	1009	34558
26.37562322616577	34	9.4811325	1.0115478	12.0	8.0	9.481132075471699	1.0115477779543443	1005	35563
26.967067003250122	35	9.333333	0.87135476	13.0	8.0	9.333333333333334	0.8713548411865624	1008	36571
27.562220096588135	36	9.45283	0.80249697	12.0	8.0	9.452830188679245	0.8024969931372354	1002	37573
28.311092853546143	37	9.4811325	0.7676371	11.0	8.0	9.481132075471699	0.7676370515637114	1005	38578
29.11945104598999	38	9.429907	0.7502292	11.0	8.0	9.429906542056075	0.7502292426313822	1009	39587
29.79264521598816	39	9.429907	0.8101246	11.0	8.0	9.429906542056075	0.8101245956175452	1009	40596
30.446243047714233	40	9.471698	0.7031942	11.0	8.0	9.471698113207546	0.7031941567390272	1004	41600
31.059818983078003	41	9.373832	0.77968806	11.0	8.0	9.373831775700934	0.7796879855930546	1003	42603
31.701576232910156	42	9.247706	0.847619	11.0	8.0	9.247706422018348	0.847619043115677	1008	43611
32.30747604370117	43	9.429907	0.7376668	11.0	8.0	9.429906542056075	0.7376668134830323	1009	44620
32.927571296691895	44	9.443397	0.8135665	12.0	8.0	9.443396226415095	0.8135664400886937	1001	45621
33.45999813079834	45	9.401869	0.734463	11.0	8.0	9.401869158878505	0.7344629048369532	1006	46627
34.01756691932678	46	9.392524	0.7331535	11.0	8.0	9.392523364485982	0.733153594671222	1005	47632
34.626763105392456	47	9.392524	0.80601716	12.0	8.0	9.392523364485982	0.8060171996239378	1005	48637
35.250283002853394	48	9.364486	0.778118	11.0	8.0	9.36448598130841	0.7781180671588279	1002	49639
35.881819009780884	49	9.429907	0.7376668	11.0	8.0	9.429906542056075	0.7376668134830323	1009	50648
36.501986026763916	50	9.443397	0.77800167	12.0	8.0	9.443396226415095	0.7780016573592143	1001	51649
37.05452513694763	51	9.411215	0.69649684	11.0	8.0	9.411214953271028	0.6964968554724004	1007	52656
37.61214208602905	52	9.392524	0.5921134	11.0	8.0	9.392523364485982	0.5921134228582114	1005	53661
38.22784399986267	53	9.364486	0.7155486	11.0	8.0	9.36448598130841	0.7155485885065784	1002	54663
38.79756689071655	54	9.35514	0.7137153	11.0	8.0	9.355140186915888	0.713715255777076	1001	55664
39.41956305503845	55	9.35514	0.8117402	12.0	8.0	9.355140186915888	0.8117402149760174	1001	56665
40.13965201377869	56	9.392524	0.77044713	12.0	8.0	9.392523364485982	0.7704472465616804	1005	57670
40.718382120132446	57	9.373832	0.7428584	11.0	8.0	9.373831775700934	0.7428583906257068	1003	58673
41.39948892593384	58	9.238532	0.8116026	12.0	8.0	9.238532110091743	0.8116025891595035	1007	59680
41.99568819999695	59	9.305555	0.787146	11.0	8.0	9.305555555555555	0.7871459619613752	1005	60685
42.57844924926758	60	9.342592	0.771747	11.0	8.0	9.342592592592593	0.7717469005209213	1009	61694
43.153852224349976	61	9.4811325	0.7035105	12.0	8.0	9.481132075471699	0.7035104976415909	1005	62699
43.77598810195923	62	9.663462	0.6446612	11.0	8.0	9.663461538461538	0.6446611650716051	1005	63704
44.36539101600647	63	9.351851	0.77357775	11.0	8.0	9.351851851851851	0.7735777249705712	1010	64714
44.98090314865112	64	9.471698	0.80338377	11.0	8.0	9.471698113207546	0.8033837304167459	1004	65718
45.613832235336304	65	9.333333	0.78173596	11.0	8.0	9.333333333333334	0.7817359599705717	1008	66726
46.22526812553406	66	9.268518	0.82334554	11.0	8.0	9.268518518518519	0.8233454956533253	1001	67727
46.852384090423584	67	9.314815	0.77755725	11.0	8.0	9.314814814814815	0.7775572879710005	1006	68733
47.477169036865234	68	9.429907	0.76258475	12.0	8.0	9.429906542056075	0.762584752853284	1009	69742
48.105021238327026	69	9.163636	0.745011	11.0	8.0	9.163636363636364	0.7450109544926502	1008	70750
48.81133723258972	70	9.287037	0.7582989	11.0	8.0	9.287037037037036	0.7582988505704106	1003	71753
49.41675424575806	71	9.5188675	0.7426513	11.0	8.0	9.518867924528301	0.7426511926044584	1009	72762
50.10748219490051	72	9.229358	0.73737735	11.0	8.0	9.229357798165138	0.7373772953178026	1006	73768
50.68929314613342	73	9.287037	0.7334713	11.0	8.0	9.287037037037036	0.7334712739701323	1003	74771
51.285430908203125	74	9.373832	0.77968794	11.0	8.0	9.373831775700934	0.7796879855930545	1003	75774
51.96153020858765	75	9.401869	0.6952417	11.0	8.0	9.401869158878505	0.6952416790055062	1006	76780
52.611594915390015	76	9.277778	0.69166106	11.0	8.0	9.277777777777779	0.6916610887771517	1002	77782
53.211204051971436	77	9.238532	0.776951	11.0	8.0	9.238532110091743	0.7769510223757845	1007	78789
53.80494999885559	78	9.211009	0.7671392	11.0	8.0	9.211009174311927	0.7671392646006191	1004	79793
54.380433082580566	79	9.383178	0.71883684	11.0	8.0	9.383177570093459	0.7188368045992304	1004	80797
55.10136008262634	80	9.266055	0.80869365	11.0	8.0	9.26605504587156	0.808693609946386	1010	81807
55.67937707901001	81	9.471698	0.6473101	11.0	8.0	9.471698113207546	0.6473100678644694	1004	82811
56.3465371131897	82	9.287037	0.7582989	11.0	8.0	9.287037037037036	0.7582988505704106	1003	83814
56.94318509101868	83	9.342592	0.7836529	11.0	8.0	9.342592592592593	0.7836528548931391	1009	84823
57.54795527458191	84	9.401869	0.8412254	11.0	8.0	9.401869158878505	0.8412253310778011	1006	85829
58.212992906570435	85	9.45283	0.8256738	13.0	8.0	9.452830188679245	0.8256738296996629	1002	86831
58.915855169296265	86	9.333333	0.6938886	11.0	8.0	9.333333333333334	0.6938886664887111	1008	87839
59.68424391746521	87	9.392524	0.8288828	12.0	8.0	9.392523364485982	0.8288829251828683	1005	88844
60.49028706550598	88	9.401869	0.7085567	11.0	8.0	9.401869158878505	0.7085566886364435	1006	89850
