Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
4.887176036834717	0	-0.42860222	0.087410815	-0.25177664	-0.6315052	21.0	0.0	-0.020409627	-0.020409627	-0.020409627	-0.020409627	1008	1008
6.542942047119141	1	-0.40773287	0.08699573	-0.22794248	-0.6927353	21.0	0.0	-0.019415852	-0.019415852	-0.019415852	-0.019415852	1008	2016
7.5250279903411865	2	-0.42761794	0.09756466	-0.18849677	-0.69349563	21.0	0.0	-0.020362759	-0.020362759	-0.020362759	-0.020362759	1008	3024
8.488533973693848	3	-0.42803505	0.08215101	-0.2426365	-0.6337893	21.0	0.0	-0.020382624	-0.020382624	-0.020382624	-0.020382624	1008	4032
9.404601812362671	4	-0.4258729	0.08521072	-0.26455474	-0.62552005	21.0	0.0	-0.020279659	-0.020279659	-0.020279659	-0.020279659	1008	5040
10.318689823150635	5	-0.399052	0.06633995	-0.28880054	-0.5662938	21.0	0.0	-0.019002475	-0.019002475	-0.019002475	-0.019002475	1008	6048
11.213521957397461	6	-0.41801235	0.101967625	-0.17710583	-0.66099775	21.0	0.0	-0.01990535	-0.01990535	-0.01990535	-0.01990535	1008	7056
12.043258905410767	7	-0.40774974	0.09574875	-0.19200024	-0.6441893	21.0	0.0	-0.019416654	-0.019416654	-0.019416654	-0.019416654	1008	8064
12.957557916641235	8	-0.43021932	0.11656646	-0.25390705	-0.7640951	21.0	0.0	-0.020486634	-0.020486634	-0.020486634	-0.020486634	1008	9072
13.890168905258179	9	-0.4486625	0.102233894	-0.2121768	-0.72999966	21.0	0.0	-0.02136488	-0.02136488	-0.02136488	-0.02136488	1008	10080
14.886775970458984	10	-0.42810473	0.102416195	-0.27448615	-0.7510692	21.0	0.0	-0.02038594	-0.02038594	-0.02038594	-0.02038594	1008	11088
16.09445095062256	11	-0.44327292	0.097157024	-0.29564127	-0.66950184	21.0	0.0	-0.021108234	-0.021108234	-0.021108234	-0.021108234	1008	12096
17.383069038391113	12	-0.43848673	0.10237999	-0.26973388	-0.7682886	21.0	0.0	-0.020880321	-0.020880321	-0.020880321	-0.020880321	1008	13104
18.59147882461548	13	-0.510714	0.10544302	-0.29418802	-0.7736373	21.0	0.0	-0.024319714	-0.024319714	-0.024319714	-0.024319714	1008	14112
20.36429190635681	14	-0.48590752	0.11502781	-0.32029283	-0.75618535	21.0	0.0	-0.023138454	-0.023138454	-0.023138454	-0.023138454	1008	15120
21.959832906723022	15	-0.5144098	0.11302237	-0.27522025	-0.7504578	21.0	0.0	-0.024495706	-0.024495706	-0.024495706	-0.024495706	1008	16128
23.329824924468994	16	-0.5679535	0.117624	-0.2939186	-0.85487694	21.0	0.0	-0.027045406	-0.027045406	-0.027045406	-0.027045406	1008	17136
25.042165756225586	17	-0.58271414	0.12647904	-0.3265492	-0.84564364	21.0	0.0	-0.02774829	-0.02774829	-0.02774829	-0.02774829	1008	18144
26.693933963775635	18	-0.6483882	0.10936698	-0.48135528	-0.9213673	21.0	0.0	-0.03087563	-0.03087563	-0.03087563	-0.03087563	1008	19152
28.090287923812866	19	0.22585528	5.677498	39.133797	-1.0367064	21.0	0.0	0.010755006	0.010755006	0.010755006	0.010755006	1008	20160
29.249643802642822	20	-0.60429025	0.11855093	-0.25909746	-0.82462716	21.0	0.0	-0.028775726	-0.028775726	-0.028775726	-0.028775726	1008	21168
