Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
12.339123010635376	0	8.10859	4.5628557	31.0	3.0	8.108589951377633	4.562855540776305	5003	5003
19.829298973083496	1	22.248888	13.36331	72.0	5.0	22.24888888888889	13.363310006169415	5006	10009
26.446741104125977	2	44.592922	23.241188	134.0	10.0	44.5929203539823	23.241189088181237	5039	15048
32.91912293434143	3	42.931625	20.784086	96.0	8.0	42.93162393162393	20.78408599616975	5023	20071
39.26018214225769	4	41.716667	22.967072	99.0	9.0	41.71666666666667	22.9670718396771	5006	25077
45.97000193595886	5	42.677967	24.13517	156.0	8.0	42.67796610169491	24.13517067807617	5036	30113
53.57490420341492	6	55.88889	25.38917	175.0	14.0	55.888888888888886	25.389168488613603	5030	35143
61.067826986312866	7	68.78082	32.87096	155.0	12.0	68.78082191780823	32.87095840059681	5021	40164
68.5718719959259	8	95.01852	60.21766	292.0	14.0	95.01851851851852	60.21765790639103	5131	45295
75.62444019317627	9	109.891304	48.432484	291.0	35.0	109.8913043478261	48.432484724196705	5055	50350
83.56503105163574	10	144.48572	58.594673	334.0	35.0	144.4857142857143	58.59467134649773	5057	55407
92.12120008468628	11	136.0	36.78572	215.0	74.0	136.0	36.785719908535015	5032	60439
99.00005006790161	12	178.68965	72.18993	340.0	41.0	178.68965517241378	72.18993312580834	5182	65621
105.57822704315186	13	168.43333	46.00774	298.0	115.0	168.43333333333334	46.00774089457362	5053	70674
114.14054608345032	14	218.47826	88.36577	515.0	51.0	218.47826086956522	88.36577616348664	5025	75699
126.99591302871704	15	463.33334	189.31866	786.0	150.0	463.3333333333333	189.3186614033481	5560	81259
139.39914393424988	16	561.5	313.3143	1000.0	175.0	561.5	313.31429906724657	5615	86874
147.89834213256836	17	692.5	354.4531	1000.0	100.0	692.5	354.45309985948774	5540	92414
155.49571299552917	18	582.1111	341.7964	1000.0	95.0	582.1111111111111	341.7963800745976	5239	97653
162.2530801296234	19	455.72726	248.3041	852.0	35.0	455.72727272727275	248.3040990798072	5013	102666
169.17112612724304	20	386.30768	227.53137	873.0	65.0	386.3076923076923	227.53136203622387	5022	107688
175.69213104248047	21	223.21739	178.98456	844.0	60.0	223.2173913043478	178.98456492153517	5134	112822
182.3353772163391	22	215.70833	124.725525	518.0	40.0	215.70833333333334	124.72552504288055	5177	117999
189.2603681087494	23	243.5238	210.22133	994.0	41.0	243.52380952380952	210.22133892131046	5114	123113
197.1294720172882	24	167.06667	135.03456	496.0	41.0	167.06666666666666	135.03454701997148	5012	128125
204.2389271259308	25	207.92	189.70418	699.0	43.0	207.92	189.70417391296377	5198	133323
211.343759059906	26	937.6667	139.38158	1000.0	626.0	937.6666666666666	139.3815705974869	5626	138949
219.08489394187927	27	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	144949
226.99681520462036	28	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	150949
235.18086194992065	29	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	156949
243.33773016929626	30	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	162949
251.482439994812	31	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	168949
260.2263832092285	32	984.1667	35.40441	1000.0	905.0	984.1666666666666	35.40440964374667	5905	174854
270.61314511299133	33	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	180854
278.48055601119995	34	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	186854
287.9769432544708	35	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	192854
295.7285740375519	36	935.5	144.22638	1000.0	613.0	935.5	144.22638454873643	5613	198467
307.93048191070557	37	979.5	45.839394	1000.0	877.0	979.5	45.83939353874569	5877	204344
317.04094314575195	38	960.0	89.44272	1000.0	760.0	960.0	89.44271909999159	5760	210104
329.77920794487	39	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	216104
337.6592950820923	40	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	222104
346.84383630752563	41	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	228104
355.8362600803375	42	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	234104
364.4721212387085	43	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	240104
373.0898220539093	44	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	246104
381.15052008628845	45	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	252104
388.72090911865234	46	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	258104
396.59293007850647	47	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	264104
404.4161379337311	48	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	270104
412.16945791244507	49	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	276104
419.96674728393555	50	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	282104
427.92859387397766	51	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	288104
436.0849390029907	52	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	294104
443.80576515197754	53	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	300104
451.69485116004944	54	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	306104
459.35855317115784	55	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	312104
467.263521194458	56	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	318104
474.9525692462921	57	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	324104
486.2272629737854	58	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	330104
495.26696395874023	59	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	336104
504.2667541503906	60	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	342104
513.600928068161	61	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	348104
522.4137980937958	62	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	354104
529.3915121555328	63	736.1429	342.6195	1000.0	114.0	736.1428571428571	342.61950097590704	5153	359257
538.7027070522308	64	841.3333	228.74998	1000.0	447.0	841.3333333333334	228.74998482088597	5048	364305
549.8631460666656	65	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	370305
559.7800400257111	66	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	376305
569.3435990810394	67	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	382305
578.4140720367432	68	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	388305
586.8886241912842	69	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	394305
595.7080593109131	70	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	400305
604.337583065033	71	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	406305
612.677668094635	72	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	412305
620.3962790966034	73	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	418305
628.7088801860809	74	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	424305
636.6446499824524	75	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	430305
644.7889542579651	76	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	436305
652.861869096756	77	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	442305
660.8350641727448	78	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	448305
669.2751970291138	79	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	454305
677.394501209259	80	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	460305
685.2582471370697	81	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	466305
693.4073469638824	82	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	472305
701.586569070816	83	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	478305
708.7141330242157	84	734.5714	419.7012	1000.0	63.0	734.5714285714286	419.7012056699579	5142	483447
716.7185680866241	85	851.8333	331.31076	1000.0	111.0	851.8333333333334	331.31073866621887	5111	488558
725.3538119792938	86	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	494558
734.6375780105591	87	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	500558
745.0128030776978	88	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	506558
755.5118060112	89	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	512558
764.1300899982452	90	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	518558
772.390419960022	91	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	524558
782.8147802352905	92	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	530558
791.7024409770966	93	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	536558
803.443430185318	94	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	542558
