Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.1358120441436768	0	15.640625	5.206268	31.0	9.0	15.640625	5.206267819597355	1001	1001
4.666903972625732	1	21.869566	12.064336	77.0	10.0	21.869565217391305	12.064336043014974	1006	2007
5.509103059768677	2	26.710526	15.669125	76.0	9.0	26.710526315789473	15.669124677021507	1015	3022
6.29947304725647	3	19.326923	9.164566	54.0	8.0	19.326923076923077	9.164566282586918	1005	4027
7.1272969245910645	4	13.821918	5.46807	41.0	8.0	13.821917808219178	5.468070371007089	1009	5036
7.851478815078735	5	11.835294	3.1617086	24.0	8.0	11.83529411764706	3.161708617833567	1006	6042
8.678439855575562	6	10.381443	1.4028196	15.0	8.0	10.381443298969073	1.4028196860349733	1007	7049
9.71239686012268	7	10.05	1.3592277	16.0	8.0	10.05	1.3592277219068187	1005	8054
10.753737926483154	8	10.04	1.7431008	17.0	8.0	10.04	1.743100685560074	1004	9058
11.610476970672607	9	9.663462	1.157007	14.0	8.0	9.663461538461538	1.1570068888422413	1005	10063
12.600697040557861	10	9.552381	1.0777485	14.0	8.0	9.552380952380952	1.0777485560711175	1003	11066
13.565361022949219	11	9.490566	0.9833067	13.0	8.0	9.49056603773585	0.9833067336449345	1006	12072
14.41208291053772	12	9.561905	1.256782	15.0	8.0	9.561904761904762	1.2567820550066937	1004	13076
15.135119915008545	13	9.420561	0.87581605	12.0	8.0	9.42056074766355	0.8758161286306244	1008	14084
15.950156927108765	14	9.401869	0.8845487	13.0	8.0	9.401869158878505	0.8845487057178608	1006	15090
17.92460298538208	15	9.383178	0.90321195	13.0	8.0	9.383177570093459	0.9032119198766034	1004	16094
19.581153869628906	16	9.342592	0.77174693	11.0	8.0	9.342592592592593	0.7717469005209212	1009	17103
21.22462797164917	17	9.411215	0.66912234	11.0	8.0	9.411214953271028	0.669122329707243	1007	18110
22.198918104171753	18	9.333333	0.7328281	11.0	8.0	9.333333333333334	0.73282810879294	1008	19118
22.96934700012207	19	9.351851	0.7854559	11.0	8.0	9.351851851851851	0.7854559281647591	1010	20128
23.68922781944275	20	9.35514	0.8565563	11.0	8.0	9.355140186915888	0.856556204664643	1001	21129
24.458637952804565	21	9.509434	0.7678109	12.0	8.0	9.50943396226415	0.7678109414858795	1008	22137
25.241389989852905	22	9.45283	0.64620924	11.0	8.0	9.452830188679245	0.6462091996054231	1002	23139
26.07326102256775	23	9.333333	0.8050764	11.0	8.0	9.333333333333334	0.8050764858994132	1008	24147
26.743265867233276	24	9.401869	0.759486	11.0	8.0	9.401869158878505	0.7594859683704689	1006	25153
27.501338958740234	25	9.35514	0.72669184	11.0	8.0	9.355140186915888	0.7266918570577103	1001	26154
28.28799605369568	26	9.373832	0.75533444	11.0	8.0	9.373831775700934	0.7553344804178225	1003	27157
28.972543954849243	27	9.247706	0.69276685	11.0	8.0	9.247706422018348	0.6927668671065272	1008	28165
29.80952000617981	28	9.401869	0.7085567	11.0	8.0	9.401869158878505	0.7085566886364435	1006	29171
30.681231021881104	29	9.411215	0.7356512	11.0	8.0	9.411214953271028	0.735651164641287	1007	30178
31.56428575515747	30	9.277778	0.76779306	11.0	8.0	9.277777777777779	0.7677930533936251	1002	31180
32.491589069366455	31	9.314815	0.74097216	11.0	8.0	9.314814814814815	0.7409721860645392	1006	32186
33.398719787597656	32	9.287037	0.7334713	11.0	8.0	9.287037037037036	0.7334712739701323	1003	33189
